time	V(N004,N005)
5.989293298162664e-002	5.915589e+000
5.990537450123091e-002	5.908338e+000
5.991869969146679e-002	5.900672e+000
5.993096282180672e-002	5.893768e+000
5.994375708241782e-002	5.886831e+000
5.995694251617009e-002	5.880149e+000
5.997131266628984e-002	5.873760e+000
5.998807846525644e-002	5.868269e+000
6.001125935769716e-002	5.865356e+000
6.003851859801025e-002	5.870409e+000
6.007059232610940e-002	5.889161e+000
6.010285701007289e-002	5.923182e+000
6.014830775768235e-002	5.995029e+000
6.021832532798380e-002	6.142486e+000
6.031598157798380e-002	6.390689e+000
6.041363782798380e-002	6.665807e+000
6.051129407798380e-002	6.952088e+000
6.060895032798380e-002	7.237964e+000
6.070660657798380e-002	7.517438e+000
6.090191907798381e-002	8.046128e+000
6.119488782798381e-002	8.747059e+000
6.148785657798381e-002	9.326079e+000
6.178082532798382e-002	9.776062e+000
6.207379407798382e-002	1.009250e+001
6.236676282798383e-002	1.027328e+001
6.246441907798383e-002	1.030345e+001
6.256207532798383e-002	1.031877e+001
6.265973157798382e-002	1.031944e+001
6.275738782798382e-002	1.030577e+001
6.285504407798381e-002	1.027820e+001
6.295270032798381e-002	1.023731e+001
6.305035657798380e-002	1.018395e+001
6.314801282798380e-002	1.011926e+001
6.324566907798379e-002	1.004479e+001
6.334332532798379e-002	9.962441e+000
6.344098157798378e-002	9.874426e+000
6.353863782798377e-002	9.783062e+000
6.359462155403792e-002	9.729761e+000
6.364968322186165e-002	9.676999e+000
6.369781397379505e-002	9.630861e+000
6.374627899710783e-002	9.584486e+000
6.379975850704334e-002	9.533483e+000
6.385663107050069e-002	9.479493e+000
6.392562621490498e-002	9.414389e+000
6.401161836061120e-002	9.333850e+000
6.410927461061119e-002	9.243172e+000
6.420693086061119e-002	9.153346e+000
6.430458711061118e-002	9.064393e+000
6.440224336061118e-002	8.976303e+000
6.449989961061117e-002	8.889070e+000
6.459755586061117e-002	8.802684e+000
6.469521211061116e-002	8.717138e+000
6.479286836061116e-002	8.632423e+000
6.489052461061115e-002	8.548532e+000
6.498818086061114e-002	8.465456e+000
6.508583711061114e-002	8.383187e+000
6.528114961061113e-002	8.221040e+000
6.547646211061112e-002	8.062030e+000
6.567177461061111e-002	7.906095e+000
6.586708711061109e-002	7.753175e+000
6.606239961061108e-002	7.603215e+000
6.625771211061107e-002	7.456154e+000
6.645302461061106e-002	7.311938e+000
6.664833711061105e-002	7.170511e+000
6.684364961061104e-002	7.031820e+000
6.703896211061103e-002	6.895811e+000
6.723427461061102e-002	6.762432e+000
6.742958711061101e-002	6.631634e+000
6.762489961061100e-002	6.503366e+000
6.782021211061098e-002	6.377578e+000
6.791786836061098e-002	6.315600e+000
6.801552461061097e-002	6.254224e+000
6.811318086061097e-002	6.193445e+000
6.821083711061096e-002	6.133264e+000
6.830849336061096e-002	6.073665e+000
6.835772454199555e-002	6.043958e+000
6.837871540197676e-002	6.031510e+000
6.839396597320113e-002	6.022711e+000
6.840907645951037e-002	6.014357e+000
6.842276968313719e-002	6.007339e+000
6.843812466135753e-002	6.000541e+000
6.845606263359608e-002	5.994989e+000
6.848232931321563e-002	5.992538e+000
6.850925858662117e-002	5.998678e+000
6.854199222205239e-002	6.019348e+000
6.857645183474737e-002	6.057020e+000
6.862601239378285e-002	6.136926e+000
6.870579915319920e-002	6.304980e+000
6.880345540319920e-002	6.548201e+000
6.890111165319919e-002	6.813353e+000
6.899876790319919e-002	7.085374e+000
6.909642415319918e-002	7.354575e+000
6.919408040319917e-002	7.615932e+000
6.929173665319917e-002	7.866809e+000
6.938939290319916e-002	8.105778e+000
6.948704915319916e-002	8.332003e+000
6.968236165319915e-002	8.744186e+000
6.997533040319913e-002	9.257017e+000
7.026829915319911e-002	9.638264e+000
7.056126790319910e-002	9.884619e+000
7.075658040319909e-002	9.973513e+000
7.085423665319908e-002	9.995559e+000
7.095189290319907e-002	1.000290e+001
7.104954915319907e-002	9.995805e+000
7.114720540319906e-002	9.974675e+000
7.124486165319906e-002	9.940054e+000
7.134251790319905e-002	9.892711e+000
7.144017415319905e-002	9.833705e+000
7.153783040319904e-002	9.764462e+000
7.163548665319904e-002	9.686804e+000
7.173314290319903e-002	9.602885e+000
7.183079915319902e-002	9.514944e+000
7.192845540319902e-002	9.424952e+000
7.202611165319901e-002	9.334342e+000
7.212336198434852e-002	9.244339e+000
7.222101823434851e-002	9.154599e+000
7.231867448434851e-002	9.065658e+000
7.241633073434850e-002	8.977561e+000
7.251398698434849e-002	8.890317e+000
7.261164323434849e-002	8.803919e+000
7.270929948434848e-002	8.718362e+000
7.280695573434848e-002	8.633636e+000
7.290461198434847e-002	8.549732e+000
7.300226823434847e-002	8.466644e+000
7.309992448434846e-002	8.384364e+000
7.319758073434846e-002	8.302883e+000
7.329523698434845e-002	8.222194e+000
7.339289323434844e-002	8.142290e+000
7.358820573434843e-002	7.984802e+000
7.378351823434842e-002	7.830361e+000
7.407648698434841e-002	7.604282e+000
7.436945573434839e-002	7.384730e+000
7.466242448434837e-002	7.171517e+000
7.485773698434836e-002	7.032807e+000
7.515070573434834e-002	6.829755e+000
7.544367448434833e-002	6.632565e+000
7.573664323434831e-002	6.441069e+000
7.593195573434830e-002	6.316487e+000
7.602961198434829e-002	6.255102e+000
7.612726823434829e-002	6.194314e+000
7.622492448434828e-002	6.134116e+000
7.632258073434828e-002	6.074504e+000
7.642023698434827e-002	6.015477e+000
7.651789323434827e-002	5.956978e+000
7.655895710424726e-002	5.932596e+000
7.657739299187243e-002	5.921762e+000
7.659047148504644e-002	5.914173e+000
7.660283051900226e-002	5.907133e+000
7.661578584847548e-002	5.899973e+000
7.662864570788595e-002	5.893235e+000
7.664255988381387e-002	5.886639e+000
7.665818135000319e-002	5.880645e+000
7.667805374965939e-002	5.876676e+000
7.671023649058180e-002	5.879902e+000
7.674399245266976e-002	5.896706e+000
7.677509583790938e-002	5.927153e+000
7.681788330980975e-002	5.991360e+000
7.688309618976458e-002	6.123681e+000
7.698075243976457e-002	6.366050e+000
7.707840868976457e-002	6.637455e+000
7.717606493976456e-002	6.922007e+000
7.727372118976456e-002	7.207178e+000
7.737137743976455e-002	7.486452e+000
7.756668993976454e-002	8.015352e+000
7.785965868976452e-002	8.717045e+000
7.815262743976451e-002	9.296955e+000
7.844559618976449e-002	9.747877e+000
7.873856493976447e-002	1.006528e+001
7.903153368976446e-002	1.024704e+001
7.912918993976445e-002	1.027754e+001
7.922684618976444e-002	1.029318e+001
7.932450243976444e-002	1.029418e+001
7.942215868976443e-002	1.028083e+001
7.951981493976443e-002	1.025357e+001
7.961747118976442e-002	1.021300e+001
7.971512743976442e-002	1.015994e+001
7.981278368976441e-002	1.009556e+001
7.991043993976441e-002	1.002137e+001
8.000809618976440e-002	9.939293e+000
8.010575243976439e-002	9.851536e+000
8.020340868976439e-002	9.760363e+000
8.027563927960696e-002	9.691721e+000
8.034301657792921e-002	9.627330e+000
8.041030066696070e-002	9.563089e+000
8.047514527678283e-002	9.501429e+000
8.055176190670098e-002	9.429026e+000
8.064668226236531e-002	9.340021e+000
8.074433851236530e-002	9.249266e+000
8.084199476236530e-002	9.159382e+000
8.093965101236529e-002	9.070369e+000
8.103730726236529e-002	8.982222e+000
8.113496351236528e-002	8.894931e+000
8.123261976236527e-002	8.808489e+000
8.133027601236527e-002	8.722886e+000
8.142793226236526e-002	8.638116e+000
8.152558851236526e-002	8.554169e+000
8.162324476236525e-002	8.471038e+000
8.172090101236525e-002	8.388715e+000
8.191621351236524e-002	8.226462e+000
8.211152601236522e-002	8.067346e+000
8.230683851236521e-002	7.911308e+000
8.250215101236520e-002	7.758289e+000
8.279511976236519e-002	7.534291e+000
8.308808851236517e-002	7.316759e+000
8.338105726236515e-002	7.105509e+000
8.367402601236514e-002	6.900358e+000
8.396699476236512e-002	6.701130e+000
8.416230726236511e-002	6.571518e+000
8.435761976236510e-002	6.444412e+000
8.445527601236509e-002	6.381784e+000
8.455293226236509e-002	6.319765e+000
8.465058851236508e-002	6.258348e+000
8.474824476236507e-002	6.197528e+000
8.484590101236507e-002	6.137303e+000
8.494355726236506e-002	6.077630e+000
8.499804688514677e-002	6.044683e+000
8.503195813747147e-002	6.024472e+000
8.504670547813743e-002	6.015884e+000
8.506028163057809e-002	6.008264e+000
8.507469404040231e-002	6.000638e+000
8.508889111680967e-002	5.993918e+000
8.510562282426060e-002	5.987701e+000
8.512732421477558e-002	5.983663e+000
8.515655768566899e-002	5.986883e+000
8.519018195100106e-002	6.003534e+000
8.522200412206500e-002	6.033933e+000
8.526635741095863e-002	6.098818e+000
8.533330808301082e-002	6.230790e+000
8.543096433301081e-002	6.465100e+000
8.552862058301081e-002	6.726151e+000
8.562627683301080e-002	6.998549e+000
8.572393308301080e-002	7.270481e+000
8.582158933301079e-002	7.535788e+000
8.591924558301078e-002	7.791263e+000
8.601690183301078e-002	8.035204e+000
8.611455808301077e-002	8.266639e+000
8.621221433301077e-002	8.484954e+000
8.630987058301076e-002	8.689716e+000
8.640752683301076e-002	8.880599e+000
8.660283933301075e-002	9.219684e+000
8.689580808301073e-002	9.618683e+000
8.718877683301071e-002	9.883078e+000
8.738408933301070e-002	9.983960e+000
8.748174558301070e-002	1.001192e+001
8.757940183301069e-002	1.002509e+001
8.767705808301068e-002	1.002371e+001
8.777471433301068e-002	1.000810e+001
8.787237058301067e-002	9.978764e+000
8.797002683301067e-002	9.936350e+000
8.806768308301066e-002	9.881792e+000
8.816533933301066e-002	9.816361e+000
8.826299558301065e-002	9.741719e+000
8.836065183301065e-002	9.659905e+000
8.845830808301064e-002	9.573155e+000
8.855596433301063e-002	9.483629e+000
8.862836020925040e-002	9.416388e+000
8.870284031699667e-002	9.347035e+000
8.877530845534230e-002	9.279763e+000
8.885262584605314e-002	9.208421e+000
8.895028209605313e-002	9.119012e+000
8.904793834605312e-002	9.030401e+000
8.914559459605312e-002	8.942645e+000
8.924325084605311e-002	8.855739e+000
8.934090709605311e-002	8.769677e+000
8.943856334605310e-002	8.684452e+000
8.953621959605310e-002	8.600054e+000
8.963387584605309e-002	8.516477e+000
8.973153209605309e-002	8.433713e+000
8.982918834605308e-002	8.351753e+000
8.992684459605307e-002	8.270589e+000
9.002450084605307e-002	8.190214e+000
9.021981334605306e-002	8.031800e+000
9.041512584605305e-002	7.876449e+000
9.070809459605303e-002	7.649040e+000
9.100106334605301e-002	7.428195e+000
9.129403209605300e-002	7.213728e+000
9.158700084605298e-002	7.005452e+000
9.178231334605297e-002	6.869954e+000
9.207528209605295e-002	6.671604e+000
9.236825084605294e-002	6.478980e+000
9.256356334605292e-002	6.353665e+000
9.275887584605291e-002	6.230773e+000
9.285653209605291e-002	6.170221e+000
9.295418834605290e-002	6.110257e+000
9.305184459605290e-002	6.050878e+000
9.314950084605289e-002	5.992040e+000
9.321373485310978e-002	5.953682e+000
9.324860567922307e-002	5.933062e+000
9.326352690590446e-002	5.924355e+000
9.327631475289733e-002	5.917036e+000
9.329023344980585e-002	5.909298e+000
9.330290551354545e-002	5.902609e+000
9.331692355927086e-002	5.895884e+000
9.333233456452451e-002	5.889818e+000
9.335180865553736e-002	5.885695e+000
9.338505264709547e-002	5.888214e+000
9.341603275667992e-002	5.902653e+000
9.344801102452653e-002	5.932683e+000
9.348911591034857e-002	5.992255e+000
9.355206234660164e-002	6.117120e+000
9.364971859660164e-002	6.355894e+000
9.374737484660163e-002	6.624877e+000
9.384503109660163e-002	6.908088e+000
9.394268734660162e-002	7.192476e+000
9.404034359660161e-002	7.471238e+000
9.423565609660160e-002	7.999414e+000
9.452862484660159e-002	8.700191e+000
9.482159359660157e-002	9.279175e+000
9.511456234660155e-002	9.729136e+000
9.540753109660154e-002	1.004555e+001
9.570049984660152e-002	1.022633e+001
9.579815609660151e-002	1.025651e+001
9.589581234660151e-002	1.027184e+001
9.599346859660150e-002	1.027254e+001
9.609112484660150e-002	1.025890e+001
9.618878109660149e-002	1.023136e+001
9.628643734660149e-002	1.019054e+001
9.638409359660148e-002	1.013726e+001
9.648174984660148e-002	1.007271e+001
9.657940609660147e-002	9.998404e+000
9.667706234660146e-002	9.916286e+000
9.677471859660146e-002	9.828565e+000
9.687237484660145e-002	9.737440e+000
9.697003109660145e-002	9.644750e+000
9.706768734660144e-002	9.551760e+000
9.716534359660144e-002	9.459175e+000
9.726299984660143e-002	9.367316e+000
9.736065609660143e-002	9.276299e+000
9.745831234660142e-002	9.186154e+000
9.755596859660141e-002	9.096882e+000
9.765362484660141e-002	9.008477e+000
9.775128109660140e-002	8.920931e+000
9.784893734660140e-002	8.834236e+000
9.794659359660139e-002	8.748384e+000
9.804424984660139e-002	8.663366e+000
9.814190609660138e-002	8.579173e+000
9.823956234660138e-002	8.495799e+000
9.833721859660137e-002	8.413235e+000
9.843487484660136e-002	8.331474e+000
9.863018734660135e-002	8.170328e+000
9.882549984660134e-002	8.012298e+000
9.892315609660134e-002	7.934433e+000
9.921612484660132e-002	7.705349e+000
9.950909359660130e-002	7.482880e+000
9.980206234660129e-002	7.266833e+000
9.999737484660128e-002	7.126113e+000
1.000000000000000e-001	7.124238e+000
Step Information: C=1m  (Run: 3/4)
0.000000000000000e+000	0.000000e+000
1.011712147043855e-009	0.000000e+000
1.929287984685754e-007	0.000000e+000
3.848927509894528e-007	0.000000e+000
7.688206560312078e-007	0.000000e+000
1.536676466114718e-006	0.000000e+000
3.072388086281737e-006	0.000000e+000
6.143811326615776e-006	0.000000e+000
9.842770210252161e-006	0.000000e+000
1.384292307454481e-005	0.000000e+000
1.751973189768125e-005	0.000000e+000
2.194481435409298e-005	0.000000e+000
2.703169200978697e-005	0.000000e+000
3.315523407003323e-005	0.000000e+000
4.003122563671280e-005	0.000000e+000
4.785637225331666e-005	0.000000e+000
5.631965911189904e-005	0.000000e+000
6.548776696294981e-005	0.000000e+000
7.508036670417638e-005	0.000000e+000
8.510876089713310e-005	0.000000e+000
9.536982362453339e-005	0.000000e+000
1.058672328883901e-004	0.000000e+000
1.164746063390261e-004	2.980232e-008
1.272002520744775e-004	2.980232e-008
1.379723432893310e-004	5.960464e-008
1.488019274699666e-004	5.960464e-008
1.596499354319554e-004	1.490116e-007
1.705268435382428e-004	2.682209e-007
1.814117352802518e-004	4.172325e-007
1.923131091839151e-004	7.450581e-007
2.032200532260028e-004	1.281500e-006
2.141393912690347e-004	2.205372e-006
2.250664828453265e-004	3.814697e-006
2.360082019352267e-004	6.437302e-006
2.469660153489217e-004	1.108646e-005
2.579511077194257e-004	1.901388e-005
2.689761471051670e-004	3.242493e-005
2.800678385610621e-004	5.555153e-005
2.912675462442896e-004	9.506941e-005
3.026482190313585e-004	1.627803e-004
3.143297030930916e-004	2.786517e-004
3.265126173637856e-004	4.778504e-004
3.395236278002664e-004	8.231997e-004
3.538915824681637e-004	1.431704e-003
3.704000441951159e-004	2.529323e-003
3.905324379121595e-004	4.604399e-003
4.165648402470990e-004	8.740366e-003
4.526524304256308e-004	1.749367e-002
5.020621776078599e-004	3.552496e-002
5.704645545409290e-004	7.245350e-002
6.681208045409290e-004	1.461459e-001
7.657770545409290e-004	2.430282e-001
8.634333045409290e-004	3.634503e-001
9.610895545409290e-004	5.055441e-001
1.058745804540929e-003	6.673869e-001
1.156402054540929e-003	8.470795e-001
1.254058304540929e-003	1.042785e+000
1.351714554540929e-003	1.252745e+000
1.449370804540929e-003	1.475274e+000
1.547027054540929e-003	1.708769e+000
1.644683304540929e-003	1.951703e+000
1.742339554540930e-003	2.202625e+000
1.937652054540930e-003	2.722978e+000
2.132964554540930e-003	3.259594e+000
2.328277054540930e-003	3.803237e+000
2.523589554540930e-003	4.345567e+000
2.718902054540930e-003	4.879065e+000
2.914214554540931e-003	5.396951e+000
3.109527054540931e-003	5.893129e+000
3.304839554540931e-003	6.362132e+000
3.597808304540931e-003	7.004170e+000
3.890777054540931e-003	7.560096e+000
4.183745804540930e-003	8.018471e+000
4.476714554540929e-003	8.370515e+000
4.769683304540928e-003	8.610392e+000
4.964995804540928e-003	8.706915e+000
5.062652054540927e-003	8.736522e+000
5.160308304540927e-003	8.754366e+000
5.257964554540927e-003	8.762245e+000
5.325398477285710e-003	8.762534e+000
5.379194413265079e-003	8.760108e+000
5.434066990225414e-003	8.756341e+000
5.460364795434448e-003	8.754265e+000
5.479874360879657e-003	8.752635e+000
5.500900161977219e-003	8.750846e+000
5.523144710421197e-003	8.748932e+000
5.546649263407908e-003	8.746896e+000
5.574832029313478e-003	8.744444e+000
5.608465663950313e-003	8.741512e+000
5.652800527134410e-003	8.737641e+000
5.714464711317166e-003	8.732257e+000
5.812120961317165e-003	8.723735e+000
5.909777211317165e-003	8.715220e+000
6.007433461317165e-003	8.706713e+000
6.105089711317164e-003	8.698214e+000
6.202745961317164e-003	8.689725e+000
6.300402211317164e-003	8.681243e+000
6.398058461317163e-003	8.672770e+000
6.495714711317163e-003	8.664303e+000
6.691027211317162e-003	8.647398e+000
6.886339711317161e-003	8.630525e+000
7.179308461317160e-003	8.605277e+000
7.472277211317159e-003	8.580103e+000
7.765245961317158e-003	8.555003e+000
8.058214711317157e-003	8.529976e+000
8.351183461317156e-003	8.505023e+000
8.644152211317155e-003	8.480142e+000
8.937120961317154e-003	8.455334e+000
9.230089711317153e-003	8.430599e+000
9.523058461317152e-003	8.405936e+000
9.718370961317151e-003	8.389534e+000
9.816027211317151e-003	8.381345e+000
9.913683461317151e-003	8.373164e+000
1.001133971131715e-002	8.364991e+000
1.010899596131715e-002	8.356826e+000
1.020665221131715e-002	8.348669e+000
1.030430846131715e-002	8.340520e+000
1.040196471131715e-002	8.332379e+000
1.046016099536834e-002	8.327530e+000
1.049286554595127e-002	8.324807e+000
1.051661197708169e-002	8.322832e+000
1.053734402311559e-002	8.321108e+000
1.055675936464851e-002	8.319496e+000
1.057537271452866e-002	8.317953e+000
1.059484724179427e-002	8.316342e+000
1.061298806193481e-002	8.314851e+000
1.063122910449702e-002	8.313365e+000
1.064937961038133e-002	8.311908e+000
1.066795001499293e-002	8.310458e+000
1.068737726590201e-002	8.309013e+000
1.070847405624789e-002	8.307586e+000
1.073287501483297e-002	8.306234e+000
1.076507487885637e-002	8.305310e+000
1.082069316955106e-002	8.306230e+000
1.087841823650914e-002	8.310945e+000
1.093721145350828e-002	8.320973e+000
1.102039688571444e-002	8.343870e+000
1.111805313571444e-002	8.381756e+000
1.121570938571444e-002	8.430800e+000
1.131336563571444e-002	8.489972e+000
1.141102188571444e-002	8.557655e+000
1.150867813571444e-002	8.632237e+000
1.160633438571444e-002	8.712155e+000
1.170399063571444e-002	8.795919e+000
1.180164688571444e-002	8.882121e+000
1.189930313571444e-002	8.969436e+000
1.199695938571444e-002	9.056624e+000
1.209461563571444e-002	9.142529e+000
1.219227188571444e-002	9.226079e+000
1.228992813571444e-002	9.306277e+000
1.238758438571444e-002	9.382208e+000
1.248524063571444e-002	9.453036e+000
1.258289688571444e-002	9.517995e+000
1.268055313571444e-002	9.576401e+000
1.277820938571444e-002	9.627650e+000
1.287586563571443e-002	9.671225e+000
1.297352188571443e-002	9.706706e+000
1.316883438571443e-002	9.752419e+000
1.326649063571443e-002	9.762743e+000
1.336414688571443e-002	9.765849e+000
1.343685925868439e-002	9.764064e+000
1.349297746124959e-002	9.760578e+000
1.355652334089013e-002	9.755432e+000
1.358202636461881e-002	9.753152e+000
1.360335938988545e-002	9.751157e+000
1.362499984952078e-002	9.749103e+000
1.364613111998749e-002	9.747078e+000
1.366857712361854e-002	9.744915e+000
1.368917589276600e-002	9.742922e+000
1.371032651854341e-002	9.740870e+000
1.373556314442812e-002	9.738420e+000
1.376406128772398e-002	9.735649e+000
1.379955519443610e-002	9.732197e+000
1.384395786625953e-002	9.727878e+000
1.390555777458108e-002	9.721889e+000
1.399853796258087e-002	9.712855e+000
1.409619421258087e-002	9.703375e+000
1.419385046258087e-002	9.693903e+000
1.429150671258087e-002	9.684441e+000
1.438916296258087e-002	9.674988e+000
1.448681921258087e-002	9.665545e+000
1.458447546258087e-002	9.656110e+000
1.468213171258087e-002	9.646685e+000
1.477978796258087e-002	9.637269e+000
1.487744421258087e-002	9.627862e+000
1.497510046258087e-002	9.618464e+000
1.507275671258087e-002	9.609076e+000
1.517041296258087e-002	9.599697e+000
1.526806921258087e-002	9.590327e+000
1.536572546258087e-002	9.580966e+000
1.546338171258087e-002	9.571614e+000
1.556103796258087e-002	9.562272e+000
1.565869421258087e-002	9.552937e+000
1.575635046258087e-002	9.543613e+000
1.585400671258087e-002	9.534297e+000
1.595166296258087e-002	9.524992e+000
1.604931921258087e-002	9.515694e+000
1.614697546258087e-002	9.506406e+000
1.624463171258088e-002	9.497127e+000
1.634228796258088e-002	9.487857e+000
1.643994421258088e-002	9.478596e+000
1.653760046258088e-002	9.469344e+000
1.663525671258088e-002	9.460101e+000
1.673291296258088e-002	9.450868e+000
1.683056921258088e-002	9.441642e+000
1.692822546258089e-002	9.432427e+000
1.702588171258089e-002	9.423220e+000
1.712353796258089e-002	9.414022e+000
1.722119421258089e-002	9.404833e+000
1.731885046258089e-002	9.395653e+000
1.741650671258089e-002	9.386482e+000
1.751416296258089e-002	9.377320e+000
1.761181921258090e-002	9.368167e+000
1.770947546258090e-002	9.359023e+000
1.780713171258090e-002	9.349888e+000
1.790478796258090e-002	9.340761e+000
1.800244421258090e-002	9.331644e+000
1.810010046258090e-002	9.322536e+000
1.819775671258090e-002	9.313436e+000
1.829541296258090e-002	9.304345e+000
1.839306921258091e-002	9.295264e+000
1.849072546258091e-002	9.286191e+000
1.858838171258091e-002	9.277127e+000
1.868603796258091e-002	9.268071e+000
1.878369421258091e-002	9.259025e+000
1.888135046258091e-002	9.249987e+000
1.897900671258091e-002	9.240959e+000
1.907666296258092e-002	9.231938e+000
1.917431921258092e-002	9.222927e+000
1.927197546258092e-002	9.213925e+000
1.936963171258092e-002	9.204936e+000
1.946728796258092e-002	9.195983e+000
1.954977200588151e-002	9.188493e+000
1.958645251401523e-002	9.185239e+000
1.962090996927462e-002	9.182312e+000
1.965475893196122e-002	9.179644e+000
1.968881159579910e-002	9.177345e+000
1.973566737924721e-002	9.175196e+000
1.980563578575000e-002	9.174466e+000
1.988250515139872e-002	9.177416e+000
1.995846175170370e-002	9.184945e+000
2.005611800170370e-002	9.200788e+000
2.015377425170370e-002	9.222377e+000
2.025143050170370e-002	9.248987e+000
2.034908675170371e-002	9.279375e+000
2.044674300170371e-002	9.312280e+000
2.054439925170371e-002	9.346467e+000
2.064205550170371e-002	9.380765e+000
2.073971175170371e-002	9.414080e+000
2.083736800170371e-002	9.445400e+000
2.093502425170371e-002	9.473802e+000
2.103268050170372e-002	9.498470e+000
2.113033675170372e-002	9.518700e+000
2.122799300170372e-002	9.533929e+000
2.132564925170372e-002	9.543791e+000
2.142330550170372e-002	9.548214e+000
2.152096175170372e-002	9.547797e+000
2.159489180408026e-002	9.544577e+000
2.166839274328008e-002	9.539417e+000
2.174014104056908e-002	9.533396e+000
2.178152427906948e-002	9.529651e+000
2.181835123479456e-002	9.526218e+000
2.185523163601160e-002	9.522743e+000
2.189966955559715e-002	9.518535e+000
2.195364644108245e-002	9.513410e+000
2.202642761556754e-002	9.506494e+000
2.212408386556754e-002	9.497218e+000
2.222174011556754e-002	9.487948e+000
2.231939636556754e-002	9.478686e+000
2.241705261556755e-002	9.469435e+000
2.251470886556755e-002	9.460192e+000
2.261236511556755e-002	9.450957e+000
2.271002136556755e-002	9.441732e+000
2.280767761556755e-002	9.432516e+000
2.290533386556755e-002	9.423310e+000
2.300299011556755e-002	9.414112e+000
2.319830261556756e-002	9.395743e+000
2.339361511556756e-002	9.377409e+000
2.368658386556756e-002	9.349977e+000
2.397955261556757e-002	9.322625e+000
2.427252136556757e-002	9.295352e+000
2.456549011556758e-002	9.268160e+000
2.485845886556758e-002	9.241047e+000
2.515142761556758e-002	9.214013e+000
2.544439636556759e-002	9.187058e+000
2.573736511556759e-002	9.160182e+000
2.603033386556760e-002	9.133385e+000
2.632330261556760e-002	9.106666e+000
2.651861511556760e-002	9.088897e+000
2.661627136556760e-002	9.080026e+000
2.671392761556761e-002	9.071163e+000
2.681158386556761e-002	9.062309e+000
2.690924011556761e-002	9.053463e+000
2.700689636556761e-002	9.044626e+000
2.710455261556761e-002	9.035798e+000
2.720220886556761e-002	9.026978e+000
2.729986511556761e-002	9.018167e+000
2.739752136556762e-002	9.009367e+000
2.749517761556762e-002	9.000584e+000
2.752718546814229e-002	8.997716e+000
2.755662600136901e-002	8.995095e+000
2.757725008804151e-002	8.993277e+000
2.759983776202438e-002	8.991320e+000
2.762139085823471e-002	8.989508e+000
2.764453495492810e-002	8.987664e+000
2.766999134103901e-002	8.985836e+000
2.770061428213248e-002	8.984104e+000
2.774427499597344e-002	8.982855e+000
2.780066982007656e-002	8.983746e+000
2.786337945305811e-002	8.988605e+000
2.793340393301007e-002	8.999638e+000
2.803106018301007e-002	9.023738e+000
2.812871643301007e-002	9.056665e+000
2.822637268301007e-002	9.097909e+000
2.832402893301007e-002	9.146036e+000
2.842168518301007e-002	9.199570e+000
2.851934143301008e-002	9.257065e+000
2.861699768301008e-002	9.317132e+000
2.871465393301008e-002	9.378462e+000
2.881231018301008e-002	9.439823e+000
2.890996643301008e-002	9.500068e+000
2.900762268301008e-002	9.558130e+000
2.910527893301008e-002	9.613030e+000
2.920293518301009e-002	9.663871e+000
2.930059143301009e-002	9.709841e+000
2.939824768301009e-002	9.750222e+000
2.949590393301009e-002	9.784390e+000
2.959356018301009e-002	9.811837e+000
2.978887268301009e-002	9.845319e+000
2.988652893301010e-002	9.851389e+000
2.998418518301010e-002	9.851518e+000
3.004899049763880e-002	9.848668e+000
3.011016742816438e-002	9.844221e+000
3.016791946057878e-002	9.839252e+000
3.019029162199638e-002	9.837187e+000
3.021589890474764e-002	9.834747e+000
3.024169129862584e-002	9.832263e+000
3.026630142660471e-002	9.829873e+000
3.029444428191641e-002	9.827127e+000
3.032526460064362e-002	9.824111e+000
3.036312965248445e-002	9.820400e+000
3.040968174424502e-002	9.815834e+000
3.047317719868879e-002	9.809606e+000
3.056687054386698e-002	9.800421e+000
3.066452679386698e-002	9.790855e+000
3.076218304386698e-002	9.781299e+000
3.085983929386698e-002	9.771751e+000
3.095749554386698e-002	9.762213e+000
3.105515179386698e-002	9.752685e+000
3.115280804386698e-002	9.743165e+000
3.125046429386699e-002	9.733654e+000
3.134812054386699e-002	9.724154e+000
3.144577679386699e-002	9.714662e+000
3.154343304386699e-002	9.705180e+000
3.164108929386699e-002	9.695707e+000
3.173874554386699e-002	9.686243e+000
3.183640179386699e-002	9.676788e+000
3.193405804386700e-002	9.667343e+000
3.203171429386700e-002	9.657907e+000
3.212937054386700e-002	9.648480e+000
3.222702679386700e-002	9.639062e+000
3.232468304386700e-002	9.629654e+000
3.242233929386700e-002	9.620254e+000
3.251999554386700e-002	9.610864e+000
3.261765179386700e-002	9.601483e+000
3.271530804386701e-002	9.592111e+000
3.291062054386701e-002	9.573395e+000
3.310593304386701e-002	9.554715e+000
3.330124554386701e-002	9.536072e+000
3.349655804386702e-002	9.517465e+000
3.369187054386702e-002	9.498894e+000
3.388718304386702e-002	9.480360e+000
3.398483929386702e-002	9.471106e+000
3.408249554386703e-002	9.461861e+000
3.418015179386703e-002	9.452626e+000
3.427780804386703e-002	9.443399e+000
3.437546429386703e-002	9.434181e+000
3.447312054386703e-002	9.424973e+000
3.457077679386703e-002	9.415773e+000
3.466843304386703e-002	9.406583e+000
3.476608929386704e-002	9.397401e+000
3.486374554386704e-002	9.388229e+000
3.496140179386704e-002	9.379065e+000
3.505905804386704e-002	9.369910e+000
3.515671429386704e-002	9.360764e+000
3.525437054386704e-002	9.351627e+000
3.535202679386704e-002	9.342499e+000
3.544968304386705e-002	9.333380e+000
